cabbr,ccode,year,AidPC,logPop,logGDP,POLITY,transition,civilwar,RefsDummy
DNK,390,1984,,15.447102,10.275195,10,0,0,1
DNK,390,1985,,15.447493,10.309699,10,0,0,0
DNK,390,1986,,15.44886,10.34766,10,0,0,1
DNK,390,1987,,15.450031,10.346794,10,0,0,1
DNK,390,1988,,15.450616,10.358281,10,0,0,0
DNK,390,1989,,15.4512,10.359198,10,0,0,1
DNK,390,1990,,15.452563,10.36744,10,0,0,1
DNK,390,1991,,15.455284,10.375808,10,0,0,1
DNK,390,1992,,15.458384,10.378797,10,0,0,1
DNK,390,1993,,15.462051,10.375114,10,0,0,1
DNK,390,1994,,15.46513,10.425255,10,0,0,1
DNK,390,1995,,15.46954,10.448006,10,0,0,1
ISL,395,1964,,12.154779,9.4186611,10,0,0,0
ISL,395,1965,,12.175613,9.46772,10,0,0,0
ISL,395,1966,,12.190959,9.536128,10,0,0,0
ISL,395,1967,,12.20106,9.5132694,10,0,0,0
ISL,395,1968,,12.211061,9.4469662,10,0,0,0
ISL,395,1969,,12.220962,9.4605312,10,0,0,0
ISL,395,1970,,12.225875,9.5275536,10,0,0,0
ISL,395,1971,,12.235631,9.6405535,10,0,0,0
ISL,395,1972,,12.25009,9.6860371,10,0,0,0
ISL,395,1973,,12.264341,9.7376299,10,0,0,0
ISL,395,1974,,12.278394,9.7790747,10,0,0,0
ISL,395,1975,,12.292251,9.7716579,10,0,0,0
ISL,395,1976,,12.301383,9.8204079,10,0,0,0
ISL,395,1977,,12.310432,9.8959055,10,0,0,0
ISL,395,1978,,12.319402,9.945364,10,0,0,0
ISL,395,1979,,12.32829,9.9839373,10,0,0,0
ISL,395,1980,,12.337101,10.031013,10,0,0,0
ISL,395,1981,,12.350173,10.059707,10,0,0,0
ISL,395,1982,,12.363076,10.068122,10,0,0,0
ISL,395,1983,,12.375815,10.033634,10,0,0,0
ISL,395,1984,,12.384219,10.065692,10,0,0,0
ISL,395,1985,,12.392552,10.089758,10,0,0,0
ISL,395,1986,,12.400817,10.142312,10,0,0,0
ISL,395,1987,,12.413087,10.212044,10,0,0,0
ISL,395,1988,,12.428816,10.195416,10,0,0,0
ISL,395,1989,,12.439959,10.186855,10,0,0,0
ISL,395,1990,,12.448235,10.189096,10,0,0,0
ISL,395,1991,,12.460715,10.188601,10,0,0,0
ISL,395,1992,,12.472659,10.142662,10,0,0,0
ISL,395,1993,,12.482946,10.141812,10,0,0,0
ISL,395,1994,,12.491252,10.169062,10,0,0,0
ISL,395,1995,,12.498742,10.167573,10,0,0,0
CPV,402,1964,,12.30111,,,,,
CPV,402,1965,,12.341477,,,,,
CPV,402,1966,10.123073,12.38032,,,,,
CPV,402,1967,2.8778727,12.415969,,,,,
CPV,402,1968,,12.447331,,,,,
CPV,402,1969,.03825701,12.473769,,,,,
CPV,402,1970,,12.495004,,,,,
CPV,402,1971,,12.507103,,,,,
CPV,402,1972,,12.516311,,,,,
CPV,402,1973,,12.523544,,,,,
CPV,402,1974,,12.529676,,,,,
CPV,402,1975,31.366907,12.535377,,,,0,0
CPV,402,1976,86.28643,12.541294,,,,0,0
CPV,402,1977,93.812164,12.547958,,,,0,0
CPV,402,1978,125.77109,12.555637,,,,0,0
CPV,402,1979,116.74879,12.564342,,,,0,0
CPV,402,1980,222.87198,12.574182,,,,0,0
CPV,402,1981,172.21558,12.585365,6.6709361,,,0,0
CPV,402,1982,185.36288,12.59798,6.7109137,,,0,0
CPV,402,1983,199.49361,12.612071,6.7993789,,,0,0
CPV,402,1984,209.68376,12.627542,6.8827567,,,0,0
CPV,402,1985,224.70967,12.644327,6.9420061,,,0,0
CPV,402,1986,346.76807,12.66223,6.9487958,,,0,0
CPV,402,1987,276.6705,12.681095,6.9557829,,,0,0
CPV,402,1988,267.89035,12.700678,6.9944396,,,0,0
CPV,402,1989,264.14417,12.720661,7.0298805,,,0,0
CPV,402,1990,315.96368,12.74081,7.0167465,,,0,0
CPV,402,1991,302.13586,12.756878,7.0147071,,,0,0
